100,212,3,Non,None,158,None,None,3,À rénover,None,None,1,1,None,None,None,Oui,None,None,None,None,None,1951,9264860,for sale,house,house,7100,120000,to renovate
191,120,2,Non,Semi-équipée,None,None,None,2,Bon,None,None,1,2,None,Oui,None,None,None,None,None,None,None,1949,8975939,for sale,house,house,7100,175000,good
80,90,2,Non,None,47,None,None,2,À rénover,None,None,1,1,None,None,None,Oui,None,None,None,None,None,1940,9265013,for sale,house,house,7100,100000,to renovate
80,650,2,Non,Équipée,None,Oui,None,3,Bon,None,None,1,2,None,None,Oui,None,1,3,None,None,None,1958,9251482,for sale,house,house,7100,175000,good
217,850,4,None,Semi-équipée,None,Oui,None,2,À rafraîchir,None,None,2,2,None,None,Oui,None,2,None,Oui,None,None,None,9284002,for sale,house,mansion,7100,375000,to be done up
510,250,2,Non,Équipée,None,None,None,3,Bon,None,None,1,1,None,Oui,None,Oui,None,12,Oui,None,Oui,None,9212517,for sale,house,apartment block,7100,735000,good
191,120,2,Non,Semi-équipée,None,None,None,2,Bon,None,None,1,2,None,None,None,None,None,None,None,None,None,1949,8917641,for sale,house,mixed use building,7100,175000,good
250,333,3,Non,Hyper équipée,160,None,41,2,Bon,None,None,2,3,None,Oui,Oui,Oui,1,None,Oui,2,None,2001,8646119,for sale,house,house,7100,235000,good
100,181,3,Non,Pas équipée,129,None,None,3,À rénover,None,None,1,1,None,None,None,None,None,None,None,None,None,1951,9264735,for sale,house,house,7100,110000,to renovate
150,260,2,None,Équipée,None,None,None,2,Bon,2,None,1,2,None,Oui,None,None,None,None,None,1,None,None,9169600,for sale,house,house,7100,185000,good
75,175,2,None,Équipée,None,None,None,3,Bon,None,None,None,1,None,Oui,None,Oui,None,None,None,1,None,None,9104471,for sale,house,house,7100,105000,good
605,420,5,None,Équipée,None,None,86,3,Excellent état,None,None,2,3,None,Oui,Oui,None,1,2,Oui,2,None,None,9303595,for sale,house,mansion,7100,620000,as new
98,190,2,Non,Équipée,120,None,30,2,Bon,None,None,1,1,None,Oui,None,None,None,None,Oui,1,None,None,8912851,for sale,house,house,7100,159000,good
223,260,6,Non,Équipée,146,Oui,None,2,Bon,None,None,1,2,None,Oui,Oui,None,None,None,None,1,None,None,9066107,for sale,house,house,7100,179000,good
None,60,3,None,None,None,Oui,None,2,Fraîchement rénové,None,None,None,2,None,Oui,None,Oui,None,None,Oui,1,Oui,None,9301878,for sale,house,house,7100,165000,just renovated
190,530,3,Non,Pas équipée,None,None,None,3,Bon,None,None,2,2,None,None,None,None,1,None,None,2,None,None,9316564,for sale,house,house,7100,79000,good
None,None,3,Non,None,None,None,None,2,Bon,None,None,1,None,None,Oui,None,None,None,None,Oui,None,None,None,9236857,for sale,house,house,7100,190000,good
None,170,2,None,None,None,Oui,None,2,Fraîchement rénové,None,None,1,1,None,Oui,None,Oui,None,None,Oui,None,None,None,8303682,for sale,house,apartment block,7100,349000,just renovated
None,129,2,None,None,None,Oui,None,2,None,None,None,1,None,None,Oui,None,Oui,None,None,Oui,None,None,1932,9298746,for sale,house,house,7100,145000,None
251,200,4,None,None,None,Oui,None,2,Bon,None,None,1,None,None,Oui,None,None,None,None,Oui,None,Oui,None,9169678,for sale,house,mixed use building,7100,250000,good
228,169,1,Non,Pas équipée,None,None,None,2,À rafraîchir,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9295098,for sale,house,mixed use building,7100,150000,to be done up
None,38,2,Non,Équipée,None,None,None,2,Fraîchement rénové,None,None,None,2,None,Oui,Oui,Oui,None,None,Oui,1,Oui,None,8771850,for sale,house,house,7100,135000,just renovated
None,200,5,None,None,None,None,None,4,Excellent état,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9291246,for sale,house,house,7100,260000,as new
150,300,4,Non,Équipée,150,None,10,None,Bon,None,None,None,1,Non,Oui,None,None,None,None,None,None,None,None,9279201,for sale,house,house,7100,169999,good
140,440,2,None,Semi-équipée,None,Oui,None,3,Bon,None,None,1,1,None,Oui,Oui,None,1,None,Oui,1,None,None,9264709,for sale,house,house,7100,175000,good
None,102,3,Non,None,None,None,None,2,À rénover,None,None,None,3,None,Oui,None,Oui,None,None,Oui,3,None,None,8582218,for sale,house,apartment block,7100,115000,to renovate
None,15000,5,None,None,None,None,None,4,À rafraîchir,None,None,1,3,None,Oui,None,Oui,None,None,Oui,None,None,None,8793012,for sale,house,castle,7100,625000,to be done up
None,530,2,None,None,None,None,None,2,Bon,None,None,1,1,None,Oui,None,Oui,None,1,Oui,None,None,None,8843100,for sale,house,house,7100,165000,good
275,None,None,None,Pas équipée,None,None,None,2,Bon,None,None,None,1,None,None,None,Oui,None,None,None,None,None,None,8681956,for sale,house,mixed use building,7100,290000,good
None,199,3,None,None,None,None,None,3,Bon,None,None,None,None,None,Oui,None,None,None,None,None,None,None,None,9189042,for sale,house,house,7100,220000,good
None,None,2,None,None,None,None,None,None,None,None,None,1,None,Non,None,Non,None,None,None,Oui,None,None,None,9304730,for sale,house,house,7100,95000,None
None,150,3,None,Semi-équipée,None,None,None,2,À rénover,None,None,1,1,None,Oui,None,None,None,None,Oui,None,None,None,9083492,for sale,house,house,7100,99000,to renovate
None,None,2,None,None,None,None,None,None,None,None,None,1,1,Non,None,Non,None,None,None,None,None,None,None,9266296,for sale,house,house,7100,60000,None
None,None,2,None,None,66,None,None,None,None,None,None,1,None,Non,None,Non,None,None,None,Oui,None,None,None,9288162,for sale,house,house,7100,95000,None
115,400,3,Non,None,None,None,None,None,None,None,None,1,1,None,None,None,None,None,2,None,None,None,None,9005018,for sale,house,house,7100,295000,None
177,700,3,Non,Pas équipée,500,None,None,3,Bon,None,None,2,2,None,None,None,None,1,1,None,2,None,None,9318673,for sale,house,house,7100,74000,good
None,215,4,None,None,100,None,None,3,Bon,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9181680,for sale,house,house,7100,168000,good
None,None,2,None,None,None,None,None,None,None,None,None,1,None,Non,None,Non,None,None,None,Oui,None,None,None,9103362,for sale,house,house,7100,92000,None
350,150,5,Non,Pas équipée,None,None,20,2,Bon,None,None,1,1,Non,None,Non,None,None,None,None,1,None,1971,9109187,for sale,house,house,7100,270000,good
100,203,3,Non,None,152,None,None,3,À rénover,None,None,1,None,None,None,None,None,None,None,None,None,None,1951,9264823,for sale,house,house,7100,120000,to renovate
280,283,4,Non,Équipée,100,None,25,2,Bon,None,None,2,3,None,Oui,Oui,None,None,None,Oui,2,None,1947,9155398,for sale,house,mixed use building,7100,270000,good
93,200,2,None,None,138,None,None,2,À rafraîchir,1,None,1,1,None,None,None,None,None,None,Oui,None,None,1885,9276001,for sale,house,house,7100,125000,to be done up
None,220,2,Non,Équipée,34,None,None,3,À rénover,None,None,1,1,Oui,None,None,None,None,None,None,None,None,1950,9175745,for sale,house,house,7100,145000,to renovate
200,170,4,Non,Pas équipée,None,None,None,2,À rénover,None,None,1,1,Non,None,Non,Oui,None,None,None,None,None,None,9033191,for sale,house,house,7100,145000,to renovate
157,190,3,None,Pas équipée,None,None,None,2,Excellent état,None,None,1,2,None,None,None,Oui,1,1,Oui,None,None,None,9255183,for sale,house,house,7100,182000,as new
111,353,2,Non,Semi-équipée,None,Oui,None,2,À rafraîchir,None,None,1,1,None,Oui,None,Oui,2,None,None,None,None,None,8975299,for sale,house,house,7100,150000,to be done up
125,167,2,Non,Équipée,66,None,18,2,Bon,None,None,1,1,None,Oui,None,Oui,None,None,None,None,None,None,9110964,for sale,house,house,7100,155000,good
150,150,4,Non,Équipée,33,None,17,2,Excellent état,None,None,2,3,None,Oui,None,None,None,None,None,None,None,None,9273985,for sale,house,house,7100,285000,as new
90,87,2,Non,None,None,Oui,None,3,À rafraîchir,None,None,1,None,None,Oui,None,None,None,None,None,None,None,None,9316230,for sale,house,mixed use building,7100,225000,to be done up
100,82,2,Non,None,None,None,15,3,Bon,None,None,1,2,None,None,None,None,None,None,None,None,None,None,9293052,for sale,house,mixed use building,7100,280000,good
190,600,2,None,Équipée,None,None,None,4,Bon,None,None,1,2,Oui,Oui,None,None,1,1,None,None,None,None,9066872,for sale,house,villa,7100,275000,good
174,209,2,Non,Équipée,None,None,60,2,Bon,None,None,1,2,Non,Oui,Non,Oui,1,None,None,None,None,None,9315568,for sale,house,house,7100,195000,good
280,400,3,Non,Équipée,None,Oui,None,3,Excellent état,None,None,1,2,None,Oui,Oui,None,None,None,None,None,None,None,9278751,for sale,house,house,7100,330000,as new
240,600,4,None,Équipée,None,Oui,None,3,None,None,None,2,4,None,Oui,Oui,Oui,2,3,Oui,None,Oui,1971,9299342,for sale,house,villa,7100,375000,None
None,105,2,None,Équipée,None,Oui,None,2,Bon,None,None,1,2,None,Oui,None,None,None,None,Oui,1,None,None,8610402,for sale,house,house,7100,160000,good
None,140,3,Non,Semi-équipée,None,None,None,2,À rénover,None,None,1,2,None,Oui,None,None,None,None,None,None,None,None,9315354,for sale,house,house,7100,89000,to renovate
80,250,3,Non,Équipée,170,None,None,2,À rénover,None,None,None,1,None,Oui,None,Oui,None,1,None,1,None,None,9267644,for sale,house,house,7100,90000,to renovate
None,275,2,Non,None,164,None,15,3,À rénover,None,None,None,None,None,Oui,None,Oui,None,None,Oui,None,None,None,9250957,for sale,house,house,7100,95000,to renovate
160,None,3,Non,Équipée,67,None,20,2,Bon,None,None,2,3,None,Oui,None,None,None,None,None,None,None,None,9262921,for sale,house,house,7100,165000,good
118,689,3,None,None,None,None,None,4,Excellent état,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9219102,for sale,house,villa,7100,319000,as new
75,110,2,None,Équipée,None,Oui,None,2,Excellent état,None,None,None,1,None,None,None,None,None,None,None,1,Oui,None,9088027,for sale,house,house,7100,145000,as new
128,None,3,Non,Américaine semi-équipée,None,Oui,None,2,À rafraîchir,None,None,1,2,None,Oui,None,None,None,None,Oui,1,None,None,9118143,for sale,house,house,7100,169000,to be done up
126,60,3,Non,Pas équipée,None,None,None,2,None,None,None,1,2,Non,Oui,Non,None,None,None,None,None,None,1971,9239406,for sale,house,house,7100,219000,None
164,195,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9317263,for sale,house,house,7100,70000,None
177,None,None,Non,None,None,None,None,2,À rafraîchir,None,None,None,1,None,Oui,None,None,None,None,None,None,None,None,9316231,for sale,house,mixed use building,7100,200000,to be done up
290,410,5,Non,Pas équipée,None,Oui,None,2,À rafraîchir,None,None,1,2,None,Oui,Oui,Oui,None,None,None,None,None,None,7893869,for sale,house,mixed use building,7100,195000,to be done up
None,227,3,None,None,None,Oui,None,2,None,None,None,1,2,None,None,None,None,None,1,None,None,None,2020,9301005,for sale,house,house,7100,224000,None
None,348,3,None,None,None,None,None,3,None,None,None,None,2,None,None,None,None,None,1,None,None,None,2020,9300983,for sale,house,house,7100,234000,None
None,130,2,None,None,None,Oui,None,3,Bon,None,None,1,None,None,Oui,None,Oui,None,None,None,None,None,None,9194100,for sale,house,house,7100,120000,good
352,220,4,Non,None,None,None,None,2,None,None,None,2,4,None,None,None,Oui,None,None,None,None,None,None,8529883,for sale,house,mixed use building,7100,410000,None
275,None,5,None,None,None,None,None,2,À rénover,None,None,1,None,None,Oui,None,None,1,None,None,None,None,None,7847793,for sale,house,house,7100,140000,to renovate
120,70,3,None,Hyper équipée,None,None,15,2,Fraîchement rénové,None,None,1,2,None,None,None,None,None,None,None,None,None,None,9121601,for sale,house,house,7100,179000,just renovated
165,200,3,None,None,None,Oui,None,2,Excellent état,None,None,1,1,None,None,None,None,1,1,None,None,None,2019,9210057,for sale,house,house,7100,198000,as new
None,90,3,None,None,None,None,None,2,À rénover,None,None,None,1,None,None,None,None,None,None,None,None,None,None,9229034,for sale,house,house,7100,90000,to renovate
None,81,2,None,None,None,None,None,2,None,None,None,1,None,None,Oui,None,Oui,None,None,None,None,None,None,9101844,for sale,house,house,7100,95000,None
165,80,3,None,Semi-équipée,None,None,None,2,À rafraîchir,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9279743,for sale,house,apartment block,7100,280000,to be done up
200,500,3,None,Équipée,None,Oui,None,2,Excellent état,None,None,None,3,None,Oui,None,None,None,2,Oui,3,None,2007,9161296,for sale,house,apartment block,7100,310000,as new
None,790,12,Non,None,None,Oui,None,2,Bon,None,None,6,None,None,Oui,None,None,None,None,None,None,None,1966,9259884,for sale,house,mixed use building,7100,1500000,good
None,310,2,None,Équipée,None,None,None,2,None,None,None,None,None,None,Oui,None,None,None,None,None,None,None,None,9210234,for sale,house,house,7100,85000,None
None,120,3,None,Équipée,None,Oui,None,2,None,None,None,None,None,None,None,None,None,None,None,None,1,None,None,9261296,for sale,house,house,7100,160000,None
None,840,3,None,None,None,None,None,3,None,None,None,1,2,None,Oui,None,Oui,None,None,Oui,1,None,None,9167793,for sale,house,house,7100,185000,None
None,None,6,Non,Équipée,None,Oui,None,2,None,None,None,4,3,None,None,Oui,None,1,1,Oui,1,None,None,8952530,for sale,house,house,7100,349000,None
None,358,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Oui,None,None,None,8100915,for sale,house,house,7100,123000,None
None,472,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Oui,None,None,Oui,1,None,None,9189194,for sale,house,house,7100,125000,None
None,None,1,Non,None,None,Oui,None,None,None,None,None,None,1,None,None,Oui,None,1,1,None,None,None,None,9214042,for sale,house,house,7100,179000,None
None,725,2,None,Équipée,None,None,None,4,Bon,None,None,1,1,None,Oui,None,None,1,None,None,None,None,None,9183778,for sale,house,villa,7100,230000,good
None,None,3,None,Équipée,None,None,None,2,À rafraîchir,None,None,2,2,None,Oui,None,None,None,None,None,2,None,None,9307265,for sale,house,house,7100,160000,to be done up
120,None,2,Non,None,None,None,None,None,Bon,None,None,None,None,None,Oui,None,None,None,2,None,None,None,None,9280025,for sale,house,house,7100,149000,good
None,None,2,Non,Équipée,None,Oui,None,None,None,None,None,1,None,None,None,Oui,None,None,None,None,None,Oui,None,8857949,for sale,house,house,7100,137500,None
None,None,3,None,Équipée,None,None,None,2,À rafraîchir,None,None,2,2,None,Oui,None,None,None,None,None,2,None,None,9294022,for sale,house,house,7100,160000,to be done up
None,None,2,None,None,None,None,None,2,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9194072,for sale,house,house,7100,102500,None
68,183,1,Non,Semi-équipée,130,None,None,2,None,None,None,1,None,Non,Oui,Non,None,None,None,None,None,None,None,9100110,for sale,house,house,7100,60000,None
None,None,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9254179,for sale,house,house,7100,275000,None
None,None,4,None,None,None,None,None,2,None,None,None,1,1,None,Oui,None,None,None,None,None,None,None,None,9058589,for sale,house,house,7100,80000,None
None,None,4,Non,Pas équipée,None,None,None,2,À rénover,None,None,2,None,None,Oui,None,None,None,None,None,1,None,None,9291630,for sale,house,house,7100,215000,to renovate
None,None,2,Non,None,None,None,None,2,À rénover,None,None,1,1,None,None,None,None,None,None,None,1,None,None,9230841,for sale,house,house,7100,39000,to renovate
None,None,1,Non,None,None,None,None,None,None,None,None,None,None,None,None,Non,None,None,None,None,None,None,None,5925362,for sale,house,mansion,7100,350000,None
177,657,4,None,None,230,None,None,2,None,None,None,1,None,Oui,None,None,None,None,None,Oui,None,None,None,9089913,for sale,house,house,7100,195000,None
185,480,3,Non,Équipée,None,None,None,3,Fraîchement rénové,None,None,2,2,None,None,None,None,None,None,None,None,None,None,9308539,for sale,house,house,9290,395000,just renovated
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8609533,for sale,house group,house group,9290,331500 - 414500,None
132,450,3,None,None,380,Oui,None,3,None,None,None,1,None,None,Oui,None,None,1,None,None,None,None,None,9309134,for sale,house,house,9290,250000,None
None,435,3,None,Équipée,None,None,None,3,None,None,None,1,1,None,None,Oui,Oui,None,1,None,None,None,1998,9281007,for sale,house,house,9290,268000,None
None,None,3,None,Équipée,None,None,None,None,None,None,None,1,1,None,Oui,None,Oui,None,None,Oui,None,None,None,9224965,for sale,house,house,9290,157500,None
214,376,3,None,None,271,None,None,None,None,None,None,1,2,Non,None,Oui,None,1,None,None,None,Oui,2020,9270961,for sale,house,house,9290,377000,None
225,260,3,None,None,136,None,None,None,None,None,None,1,2,Non,None,Oui,None,1,None,None,None,Oui,2020,9270960,for sale,house,house,9290,391000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,1,None,None,None,None,9165156,for sale,house group,house group,9290,377745.53 - 402431.79,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9175609,for sale,house group,house group,9290,315750 - 364200,None
165,465,3,Non,Équipée,None,None,None,3,Bon,None,None,1,None,None,None,None,None,None,None,None,None,None,1992,9265666,for sale,house,house,9290,375000,good
150,220,3,Non,Équipée,None,None,None,3,Bon,None,None,1,None,None,None,Oui,None,None,2,None,None,None,2021,9257310,for sale,house,house,9290,375000,good
345,560,5,None,Équipée,200,None,70,3,Fraîchement rénové,2,None,4,5,Oui,Oui,Oui,Oui,None,4,Oui,None,Oui,2008,9310133,for sale,house,house,9290,479000,just renovated
72,82,1,Non,None,None,None,None,None,Excellent état,None,None,1,None,Non,None,Non,Oui,None,None,None,None,None,2018,9052547,for sale,house,house,9290,224848,as new
146,326,3,Non,Équipée,202,None,None,3,Bon,None,None,1,2,None,None,Non,None,1,1,None,None,None,2020,9049230,for sale,house,house,9290,320000,good
146,319,3,Non,Équipée,194,None,None,3,Bon,None,None,1,2,None,None,Non,None,1,1,None,None,None,2020,9049228,for sale,house,house,9290,320000,good
89,102,1,None,None,None,None,None,None,Excellent état,None,None,1,None,Non,Oui,Non,Oui,None,None,None,None,None,2018,9034276,for sale,house,house,9290,370000,as new
194,421,3,None,None,None,Oui,None,None,Excellent état,None,None,1,2,Oui,None,Non,Oui,1,3,None,None,Oui,2011,9274643,for sale,house,house,9290,429000,as new
214,376,3,Non,None,271,Oui,None,None,None,None,None,1,2,None,None,None,None,1,None,None,1,None,None,9261478,for sale,house,house,9290,377000,None
225,260,3,Non,None,136,Oui,None,None,None,None,None,1,2,None,None,None,None,1,None,None,1,None,None,9261477,for sale,house,house,9290,391000,None
None,272,3,None,Équipée,None,None,None,4,Bon,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9219087,for sale,house,house,9290,319000,good
217,2680,4,None,Hyper équipée,None,Oui,None,3,Bon,None,None,1,2,None,Oui,Oui,None,4,8,Oui,None,None,None,9146353,for sale,house,villa,9290,499000,good
138,318,3,Non,Équipée,246,None,None,4,None,None,None,1,2,None,None,Non,None,None,1,None,None,None,2020,9049229,for sale,house,house,9290,325000,None
346,772,4,None,None,None,Oui,None,None,Excellent état,None,None,1,3,Non,None,Oui,Oui,None,5,Oui,None,Oui,2018,9242432,for sale,house,house,9290,849000,as new
150,397,4,None,Équipée,287,None,10,3,Bon,None,None,1,1,None,None,None,None,1,2,None,1,Oui,None,9223245,for sale,house,house,9290,249000,good
None,870,3,None,None,None,Oui,None,None,À rénover,None,None,1,1,Non,Oui,Non,None,1,3,Oui,None,Oui,1958,9287873,for sale,house,house,9290,299000,to renovate
195,893,5,Non,None,None,None,None,3,None,None,None,2,2,None,None,Non,None,1,4,None,None,None,1969,9165989,for sale,house,house,9290,362500,None
230,225,3,Non,None,None,None,None,2,None,None,None,1,None,None,None,None,None,None,None,None,None,None,2020,8843357,for sale,house,house,9290,330900,None
159,335,3,Non,None,None,None,None,3,None,None,None,1,None,None,None,None,None,None,None,None,None,None,2020,8843360,for sale,house,house,9290,333750,None
230,312,3,Non,None,None,None,None,3,None,None,None,1,None,None,None,None,None,None,None,None,None,None,2020,8843358,for sale,house,house,9290,371700,None
60,None,1,None,None,None,Oui,None,None,Excellent état,None,None,1,None,Non,None,Non,Oui,None,None,None,None,None,None,9208292,for sale,house,house,9290,160000,as new
150,300,3,Non,None,None,None,None,3,Bon,None,None,None,None,None,None,Non,Oui,None,None,None,None,None,None,7343910,for sale,house,house,9290,340000,good
135,245,3,Non,None,None,None,None,3,None,None,None,None,None,None,None,Non,None,None,None,None,None,None,None,8026887,for sale,house,house,9290,304000,None
135,266,3,Non,None,None,None,None,3,None,None,None,None,None,None,None,Non,None,None,None,None,None,None,None,8026886,for sale,house,house,9290,310000,None
